Y,sdc,sdx,sa,dga,dgp,dgtot
0.17578231292517008,12.8468,1.3742,7.1933,-7.4747,-136.61,-126.8379
0.256734693877551,10.7864,0.7471,4.6389,-15.2351,-87.5031,-92.9073
0.09782312925170067,4.298,1.8883,3.1465,-5.2499,-62.7091,-61.5564
0.16693877551020408,4.298,1.8883,3.1465,-5.2499,-62.7091,-61.5564
0.0,13.6982,1.2772,5.919,-17.8602,-120.3916,-119.6441
0.47238095238095235,13.6982,1.2772,5.919,-17.8602,-120.3916,-119.6441
1.0,15.276,2.5823,8.0519,-10.9759,-164.0869,-153.6902
0.23823129251700684,15.276,2.5823,8.0519,-10.9759,-164.0869,-153.6902
1.0,9.6196,0.8666,2.4687,-7.2602,-55.1991,-62.4592
0.9591836734693877,10.4589,2.1524,4.9014,-1.0848,-102.557,-97.6984
1.0,11.1023,1.7921,4.7799,-0.0137,-100.2138,-94.9502
0.27210884353741494,11.1113,1.0006,4.4713,-12.0729,-89.417,-93.066
0.21006802721088436,14.9385,4.1611,9.0541,1.1889,-175.0684,-153.722
0.4188435374149659,11.0792,0.7332,5.5212,-5.229,-109.2294,-92.5125
0.21006802721088436,11.0792,0.7332,5.5212,-5.229,-109.2294,-92.5125
0.025578231292517007,9.1305,0.6722,4.6333,-11.0759,-88.2448,-90.0587
1.0,4.9736,1.4673,2.6869,-14.7451,-52.1886,-66.9337
0.5585714285714285,8.7923,1.4754,4.5598,-11.4619,-95.2643,-95.7741
0.02040816326530612,8.0212,0.0,3.245,-13.05,-58.353,-47.8344
0.47619047619047616,8.0212,0.0,3.245,-13.05,-58.353,-47.8344
0.07482993197278912,11.7986,1.5634,5.4724,-10.4625,-111.383,-111.6128
0.0,8.3245,0.7543,4.0359,-16.9171,-80.0316,-84.8787
0.4961224489795918,9.6109,2.9206,5.9402,-10.007,-120.6116,-119.2361
0.27455782312925164,16.7579,0.0,6.3279,-17.0768,-134.8096,-119.7561
0.0,13.0486,1.4328,5.9676,-0.8995,-117.0228,-97.4572
0.11530612244897959,11.2832,0.703,5.327,-11.9505,-111.351,-108.8076
0.08843537414965986,9.0319,0.0,2.5156,6.1441,-53.934,-27.4702
0.16272108843537417,7.4294,0.4602,2.1964,-9.0785,-43.8355,-52.914
0.0,8.9836,0.8132,3.2041,-7.3498,-73.164,-69.5393
0.8979591836734694,8.9836,0.8132,3.2041,-7.3498,-73.164,-69.5393
0.006802721088435375,14.7325,1.5135,6.4779,1.7145,-131.6777,-109.3293
0.9251700680272108,6.0375,1.8206,3.0563,-15.2318,-63.4677,-74.7165
0.3401360544217687,13.0617,0.5426,3.3571,-11.6944,-71.4763,-63.2443
0.017006802721088437,11.5271,0.7848,4.6785,-4.1748,-100.84,-96.7792
0.07571428571428572,13.2946,0.7569,3.8582,-13.8968,-83.8942,-90.8327
1.0,7.9386,1.0029,2.4938,-18.6546,-47.5418,-59.5376
0.004897959183673473,8.4937,2.5681,4.213,-19.3933,-80.1464,-93.2133
0.10340136054421768,7.9386,1.0029,2.4938,-18.6546,-47.5418,-59.5376
0.046054421768707485,11.5028,1.5353,6.0078,-9.3549,-118.838,-122.0801
0.0,11.5028,1.5353,6.0078,-9.3549,-118.838,-122.0801
0.399047619047619,3.6893,2.3295,2.2811,-12.6091,-41.4262,-54.0353
0.1292517006802721,10.314,3.9962,5.4648,-8.224,-114.1002,-124.2119
0.17687074829931973,11.6791,3.6052,5.9531,-8.2804,-122.1936,-130.9226
0.26530612244897955,10.1167,3.9443,5.2665,-7.4402,-109.1214,-117.0365
0.0,10.314,3.9962,5.4648,-8.224,-114.1002,-124.2119
0.5102040816326531,10.6172,3.6623,5.5864,-5.8937,-116.7389,-123.8155
0.014761904761904764,10.6172,3.6623,5.5864,-5.8937,-116.7389,-123.8155
0.108843537414966,10.553,3.834,5.184,-7.865,-106.3481,-114.354
0.8972789115646258,6.9015,1.1327,3.8156,-16.5042,-80.7893,-81.6541
0.08020408163265305,6.9015,1.1327,3.8156,-16.5042,-80.7893,-81.6541
0.022517006802721087,15.4134,0.7764,7.8031,-2.6614,-154.9899,-100.3736
0.10625850340136056,14.3712,1.5857,7.223,-6.8635,-147.3785,-127.8043
0.009999999999999998,14.3712,1.5857,7.223,-6.8635,-147.3785,-127.8043
0.32653061224489793,10.0584,1.5679,4.5923,-9.2971,-91.7128,-90.8306
0.4149659863945578,9.071,1.6212,4.5982,-12.5335,-91.899,-94.5816
0.3055102040816326,10.9404,1.6708,4.7769,-8.0737,-96.5339,-94.2123
0.02040816326530612,12.2089,1.6877,5.8578,-11.2052,-117.4475,-119.3927
0.10204081632653061,10.5297,1.6163,4.5947,-7.0765,-91.7564,-88.8151
0.03401360544217687,11.3069,1.5602,4.7443,-5.9479,-95.0475,-90.2706
0.027142857142857146,11.0045,1.5663,4.6438,-5.9522,-92.98,-88.6693
0.0,12.7979,1.4425,6.1512,-2.6015,-130.8127,-114.3278
0.0,12.2089,1.6877,5.8578,-11.2052,-117.4475,-119.3927
0.027210884353741496,11.0656,1.5627,4.6506,-5.9551,-93.1031,-88.8404
0.062244897959183684,11.0045,1.5663,4.6438,-5.9522,-92.98,-88.6693
0.07136054421768707,10.819,1.5546,4.7213,-7.0767,-94.9526,-91.6013
0.3605442176870748,10.3747,1.637,4.8002,-6.5407,-97.6416,-93.7258
0.0,10.819,1.5546,4.7213,-7.0767,-94.9526,-91.6013
0.10775510204081631,11.7971,1.862,5.6555,-3.3348,-120.0803,-98.1086
0.09741496598639456,10.6949,1.7518,4.7744,-8.1758,-96.1121,-93.6653
0.013673469387755103,12.7979,1.4425,6.1512,-2.6015,-130.8127,-114.3278
0.2442176870748299,11.8262,3.3874,6.0268,-6.904,-125.7944,-128.9452
0.08258503401360545,11.8262,3.3874,6.0268,-6.904,-125.7944,-128.9452
0.04163265306122449,8.9407,2.8269,4.809,-19.3101,-98.8954,-114.8383
0.08993197278911563,8.9586,2.8279,4.7862,-19.3113,-98.4378,-114.3944
0.2977551020408163,10.6989,0.0,4.0511,-15.189,-76.9131,-71.1745
0.2697959183673469,8.1806,1.5509,3.4251,-9.106,-70.6901,-78.6585
1.0,8.1806,1.5509,3.4251,-9.106,-70.6901,-78.6585
0.0,14.8158,0.6998,6.0857,-11.0831,-115.7861,-112.896
0.057687074829931975,14.8158,0.6998,6.0857,-11.0831,-115.7861,-112.896
0.6443537414965986,10.0777,0.8577,3.0336,-12.6685,-71.0567,-83.7251
1.0,10.0777,0.8577,3.0336,-12.6685,-71.0567,-83.7251
0.1836734693877551,11.3336,1.4917,4.3466,-16.53,-95.4405,-107.6063
0.9186394557823128,13.7956,0.5248,6.8215,-9.1286,-133.5242,-121.5253
1.0,6.8216,0.6671,3.7249,-14.1296,-73.979,-81.3385
0.23823129251700684,9.5852,1.2769,3.2877,1.3794,-71.0228,-69.6434
0.7606802721088435,15.1005,2.6217,9.2766,-1.7938,-186.5396,-141.1361
0.0,8.7225,3.767,7.0579,-6.1176,-139.0747,-132.8911
0.1564625850340136,12.9744,1.748,6.2461,-6.2857,-120.3216,-116.73
0.6,6.6296,1.2422,2.3995,-14.0872,-49.2196,-63.3068
0.5986394557823129,8.7152,0.879,2.6211,2.7803,-60.6621,-46.7008
0.7891156462585034,8.7471,0.0,1.7126,2.841,-41.1577,-26.6819
0.047619047619047616,15.8758,0.9649,5.2943,-9.2379,-120.1945,-120.2767
0.015306122448979591,15.8758,0.9649,5.2943,-9.2379,-120.1945,-120.2767
0.0,15.1886,1.5114,7.0341,6.8019,-144.4864,-105.4099
0.0,12.493,1.3589,5.7564,3.0684,-111.4293,-97.2824
0.0672108843537415,6.1809,3.5255,4.8013,-6.5473,-87.4629,-96.46
0.0,16.869,0.8894,7.4527,-13.8654,-151.9066,-128.7663
0.15047619047619049,6.4804,0.6223,2.3413,-14.9184,-47.8028,-62.7212
1.0,11.7209,1.3359,5.2896,-7.4991,-104.6282,-96.0771
1.0,10.6073,0.0,3.8746,-7.4621,-85.9284,-75.2622
1.0,8.4024,0.0,3.2926,-6.883,-65.8555,-58.3746
1.0,8.7801,0.6072,3.4271,-9.3655,-66.7309,-59.2111
0.2517006802721088,10.6221,1.5935,4.4278,-18.2183,-90.2331,-98.9926
0.04918367346938776,7.9375,1.0386,2.3735,-18.6638,-45.6187,-60.8706
0.0672108843537415,9.9652,3.4285,6.1465,-13.1121,-124.6219,-132.7973
0.03748299319727891,9.9652,3.4285,6.1465,-13.1121,-124.6219,-132.7973
0.006190476190476191,9.6028,3.0684,5.0647,-1.381,-106.4722,-107.8532
0.0,12.8909,1.4738,5.8011,1.893,-116.502,-102.5486
0.10918367346938776,6.5561,1.2499,4.0534,-12.7852,-74.1029,-77.4661
0.0,7.3504,1.7657,4.7833,-8.9446,-96.9178,-102.4719
0.01612244897959184,9.4249,1.3528,4.7096,6.0908,-111.3511,-76.3443
1.0,10.6299,0.0,3.6253,-3.1935,-80.1716,-53.1295
0.0672108843537415,9.0948,0.8985,4.8475,5.2465,-104.9492,-79.7175
0.07571428571428572,9.4249,1.3528,4.7096,6.0908,-111.3511,-76.3443
0.3895238095238095,11.1606,0.5954,3.1925,-15.314,-64.5389,-74.5735
0.0,13.2161,1.5064,5.6963,-0.2944,-114.6145,-103.1026
0.3365986394557823,14.2387,1.9729,6.2115,-2.7658,-130.5119,-123.5162
0.7788435374149659,14.1663,1.9525,6.1713,-3.8771,-129.5113,-123.4675
0.0,13.4654,1.9857,6.153,-4.7283,-128.8049,-123.7222
0.0026530612244897965,12.4434,2.0165,6.0326,-9.4402,-125.9675,-125.844
0.31278911564625844,13.4153,2.022,6.1112,-4.7255,-128.0924,-123.1934
0.22659863945578232,14.2866,1.9584,6.1933,-3.887,-130.2318,-123.9759
0.4502040816326531,14.5005,1.9851,6.207,-2.5068,-130.654,-123.3235
0.04163265306122449,13.5847,2.0242,6.1624,-6.0983,-129.0877,-125.1064
0.0445578231292517,13.4052,1.9817,6.1044,-6.108,-127.8884,-124.0783
0.18503401360544217,14.2886,1.9842,6.2494,-4.7386,-131.5256,-125.8944
0.8359863945578231,10.6269,0.5699,5.133,-8.2479,-104.2277,-87.2639
1.0,10.6269,0.5699,5.133,-8.2479,-104.2277,-87.2639
0.0,5.7332,0.9156,3.194,0.3841,-66.4732,-50.177
0.3365986394557823,5.6001,2.8815,3.6413,-25.3938,-76.344,-101.7378
0.0,5.8339,0.0,1.7444,-12.7775,-41.8262,-54.6038
1.0,13.8074,0.95,5.7734,-7.9863,-119.3767,-108.011
0.0,7.8336,0.0,3.2341,-23.2258,-59.2822,-69.1883
0.21006802721088436,11.6119,1.4269,6.0972,5.1411,-115.0999,-102.0757
0.0,9.701,1.5341,3.4945,-13.5795,-77.4402,-91.0197
0.04020408163265306,8.6034,2.1031,4.6786,-11.6039,-90.3896,-102.3276
0.3365986394557823,6.8056,0.8886,3.0459,-18.3649,-61.7837,-71.3904
0.02666666666666667,7.8378,1.4338,4.0118,-20.3321,-75.4136,-95.636
0.10918367346938776,4.5901,1.5556,2.781,-11.1497,-52.8286,-63.8519
0.06326530612244899,10.7722,1.8856,6.4964,-21.2187,-121.7926,-135.3512
0.7142857142857142,10.181,2.2556,6.3722,-19.4465,-115.879,-130.7724
0.0,5.5685,0.8342,3.7671,-19.5298,-66.5807,-78.7379
0.08258503401360545,10.1098,2.7292,6.0828,0.2415,-128.0381,-109.0776
0.3621088435374149,10.0712,2.7144,5.9158,0.2343,-123.7873,-105.3927
0.057687074829931975,10.0712,2.7144,5.9158,0.2343,-123.7873,-105.3927
0.25850340136054417,9.6427,3.5564,6.0515,-13.4574,-126.65,-140.1075
0.5306122448979591,11.3762,2.9338,7.6367,-27.6912,-133.7549,-137.9397
0.031224489795918364,11.3762,2.9338,7.6367,-27.6912,-133.7549,-137.9397
0.0,10.0071,1.977,5.6241,-9.9186,-112.2851,-110.1893
0.7074829931972788,10.1708,3.7677,5.4319,-8.2339,-113.3972,-123.1009
0.5859183673469387,13.6595,1.5567,6.4142,-0.3794,-121.7821,-103.6388
0.0,8.046,2.5491,5.7967,-18.1842,-105.8896,-117.0822
0.03360544217687075,8.046,2.5491,5.7967,-18.1842,-105.8896,-117.0822
0.047619047619047616,12.483,0.6602,5.4229,-6.491,-121.1642,-98.5399
0.4395238095238095,9.7427,2.0643,5.1361,-31.603,-96.87,-125.8229
0.3285034013605442,9.4926,0.4395,3.2162,-0.7018,-68.42,-65.2942
0.0,12.2138,0.9434,4.8166,-3.056,-105.9309,-94.403
0.10625850340136056,13.3299,1.6275,6.729,-11.9223,-139.8447,-136.353
0.5454421768707483,15.3345,0.7652,6.7002,-11.1591,-139.6422,-134.7101
1.0,15.536,0.7396,6.8538,-7.5682,-142.363,-133.1948
0.3285034013605442,14.8647,0.7674,6.7648,-9.7965,-140.3206,-133.663
0.5721088435374149,15.3938,0.7343,6.8999,-8.6725,-143.0226,-134.4051
0.16693877551020408,14.5292,0.915,6.8164,-10.9009,-140.9658,-134.2723
0.2765306122448979,16.2293,0.7799,7.5129,-7.6526,-156.5513,-143.2702
0.0,15.2695,2.2544,8.346,-11.5355,-169.9149,-161.2877
1.0,10.5896,0.0,3.9285,-12.0043,-77.6024,-62.84
1.0,8.004,0.5873,3.228,-11.3244,-67.1557,-74.6216
1.0,10.0544,0.7849,4.44,-11.7423,-92.1309,-99.6393
0.11224489795918369,8.2737,1.0429,2.7179,-18.8606,-51.4898,-70.3504
0.10054421768707483,7.0828,2.4153,4.9966,-5.8323,-98.6936,-95.2889
0.0,4.4257,1.4593,2.8265,-2.0113,-53.8028,-55.8141
0.0,15.7604,2.258,8.0605,-5.1276,-167.055,-153.4458
0.07789115646258503,12.0997,4.8799,8.8174,-4.9256,-171.2862,-151.5717
0.13741496598639455,13.5012,2.0059,6.181,0.0552,-125.2073,-108.5666
0.6,14.7315,1.3421,6.6759,-16.5372,-138.3176,-138.4564
0.05952380952380952,7.0945,1.8289,3.7424,5.0895,-76.5359,-64.913
0.09523809523809523,11.3648,1.4841,4.6036,-9.275,-92.7565,-91.9258
0.16326530612244897,10.6059,1.524,4.6959,-11.3882,-94.923,-96.0807
0.12244897959183673,11.8165,0.9826,4.5593,-9.3965,-92.2005,-84.2165
0.30911564625850335,11.9894,1.1185,4.7734,-10.3942,-96.9703,-87.9771
0.013605442176870746,11.2469,1.6719,4.778,-10.2641,-96.9589,-96.8332
0.061224489795918366,10.9168,1.5732,4.7572,-10.3848,-95.9548,-95.6043
0.02775510204081633,8.0544,1.8209,4.5663,-5.2698,-89.3227,-90.9278
0.0020408163265306124,6.1232,2.4517,4.8454,-5.7411,-90.7416,-93.8265
0.14278911564625849,9.9445,1.7355,5.8487,-22.7801,-106.4567,-94.2414
0.054149659863945585,9.9445,1.7355,5.8487,-22.7801,-106.4567,-94.2414
0.02040816326530612,12.9224,0.9864,5.2821,-27.0205,-103.0938,-127.0015
0.5578231292517006,11.2277,3.0881,5.3382,-4.8516,-113.2458,-116.0753
0.0801360544217687,11.2277,3.0881,5.3382,-4.8516,-113.2458,-116.0753
0.9047619047619047,7.4723,2.1125,3.6514,-11.4407,-70.9778,-82.4185
0.09782312925170067,9.9157,0.0,3.1114,-5.9392,-64.9253,-49.8428
0.06136054421768708,10.8899,1.3896,6.3579,-14.1421,-122.0479,-104.1792
0.01612244897959184,10.8899,1.3896,6.3579,-14.1421,-122.0479,-104.1792
0.11564625850340135,17.3442,0.0,7.2359,-17.4351,-150.1798,-124.6838
1.0,4.7641,0.0,1.9565,-11.6766,-40.356,-44.0608
0.0,12.1393,0.6441,5.9193,-18.257,-115.0191,-119.7655
0.35340136054421767,9.002,0.6163,1.8429,-3.9826,-41.297,-45.2796
1.0,7.968,0.6142,3.0348,-3.0626,-65.7279,-63.7937
0.9857823129251699,8.5771,1.4484,4.6164,-7.9648,-90.5331,-91.5583
0.9628571428571427,6.8069,1.3512,3.3658,-9.7366,-61.3906,-63.5225
1.0,9.1447,1.3384,4.8105,-8.3637,-91.8799,-88.2319
0.14278911564625849,6.3911,0.753,3.4614,-4.8553,-74.5807,-68.3575
0.0,6.3911,0.753,3.4614,-4.8553,-74.5807,-68.3575
0.03401360544217687,11.4512,1.5334,4.9066,0.8626,-97.159,-84.6428
0.7142857142857142,9.1554,2.9255,4.8764,-6.5797,-102.3642,-110.1971
0.0,10.2457,0.5265,4.3335,-7.171,-77.7511,-81.5014
0.07346938775510205,4.6365,1.0681,1.9616,-8.7423,-35.813,-44.5553
1.0,13.9614,0.0,3.981,-11.9218,-84.3481,-65.4716
0.0816326530612245,12.2701,2.495,6.5454,-12.4161,-132.8544,-145.2705
0.0,12.2701,2.495,6.5454,-12.4161,-132.8544,-145.2705
0.0,10.8201,2.1247,6.1661,-7.7095,-131.2708,-124.9854
1.0,8.2812,0.786,3.6944,-10.8641,-79.2212,-78.277
0.256734693877551,8.3576,1.3166,3.6342,-5.9685,-66.3616,-72.3301
1.0,12.9311,0.9481,3.5988,-4.4761,-79.4682,-83.9443
0.16272108843537417,12.5432,0.6127,2.7577,-9.0319,-61.6409,-70.6728
0.10054421768707483,6.9808,1.0227,2.7526,-10.2637,-56.4481,-67.2826
0.4188435374149659,9.5729,0.0,3.6831,-7.675,-76.7133,-60.4991
0.2977551020408163,5.4149,1.3493,2.627,-13.21,-49.1863,-54.6463
0.15850340136054422,11.5254,0.6281,5.7614,-5.4752,-104.7028,-92.6781
0.07346938775510205,6.8246,2.9645,3.8625,-10.5211,-75.7405,-86.2616
0.35340136054421767,6.8246,2.9645,3.8625,-10.5211,-75.7405,-86.2616
0.08843537414965986,9.9711,2.8966,6.6703,-11.2021,-130.613,-130.0319
0.22095238095238093,10.5493,0.8546,5.0803,-16.7559,-101.9455,-99.2113
0.0,5.1101,1.3805,2.918,-11.6176,-57.0916,-63.0329
1.0,14.7056,0.0,5.2276,-14.2789,-108.8378,-85.2964
0.0,8.8066,3.9639,6.3392,-3.9912,-129.6707,-125.3739
0.0026530612244897965,9.1952,3.0438,5.5297,-5.6327,-118.1508,-116.4561
1.0,12.7792,0.5369,4.671,-11.66,-101.8583,-105.8975
1.0,8.942,0.0,3.694,-4.7648,-76.9809,-64.9667
0.11530612244897959,17.569,0.0,7.457,-7.3066,-154.7739,-126.5279
0.02156462585034014,7.7394,0.0,2.5263,-10.8899,-52.4533,-50.1627
0.013673469387755103,8.9326,0.0,3.5502,-12.6508,-77.307,-73.1786
0.09782312925170067,5.2194,1.9578,3.0386,-9.3,-64.1002,-70.5908
0.004897959183673473,6.8198,0.9769,3.1922,-12.8553,-67.9239,-71.7693
0.03748299319727891,5.7818,1.8955,3.1262,-10.8271,-65.6994,-73.0914
0.01068027210884354,5.2194,1.9578,3.0386,-9.3,-64.1002,-70.5908
0.013605442176870746,9.1624,1.9948,4.5834,-7.9519,-97.2411,-94.1407
0.0,9.9579,0.9917,3.8152,-8.2747,-83.1458,-79.4051
0.011972789115646258,9.1624,1.9948,4.5834,-7.9519,-97.2411,-94.1407
0.21088435374149658,7.4284,0.9728,3.1162,-8.8315,-70.0469,-75.1202
0.061224489795918366,11.5692,1.5983,5.8678,-6.2562,-117.7528,-114.3009
0.0,8.0276,0.9901,2.5642,-18.6645,-48.7307,-64.9839
1.0,19.6903,2.3379,8.84,0.1271,-185.7864,-171.1896
0.256734693877551,19.6903,2.3379,8.84,0.1271,-185.7864,-171.1896
0.32054421768707475,12.2024,1.5708,5.0737,-3.9066,-112.9681,-103.5647
1.0,9.6827,0.0,4.3266,-15.8345,-77.5987,-60.7394
0.0,7.6496,1.0429,3.9526,-0.3158,-84.5385,-66.7648
0.003197278911564627,6.8328,0.0,2.8137,-5.1677,-53.4864,-36.8052
0.009999999999999998,5.4184,0.0,1.9647,-6.9303,-39.2533,-34.201
0.0,5.4184,0.0,1.9647,-6.9303,-39.2533,-34.201
0.6598639455782312,12.2073,0.968,5.5657,-20.5178,-107.2232,-101.2737
0.0,10.8001,0.7824,5.4092,-12.7092,-104.7665,-96.8956
0.4502040816326531,13.6894,1.1894,5.849,-11.4788,-115.2652,-115.609
0.2697959183673469,13.6894,1.1894,5.849,-11.4788,-115.2652,-115.609
0.4149659863945578,14.1422,0.7208,4.8203,-8.363,-99.7205,-89.2088
1.0,12.4761,3.0619,6.3067,0.8659,-130.0704,-119.0861
0.0,13.7723,2.5864,8.5213,-7.8188,-159.6552,-135.4747
0.2448979591836735,7.3769,0.8718,3.7568,-1.5212,-74.0328,-62.8556
0.5510204081632653,7.2675,0.0,1.6833,-6.0166,-32.7664,-38.7829
0.35340136054421767,10.3484,1.3936,5.4598,-19.6697,-103.1757,-95.844
0.08496598639455782,11.4423,0.8911,3.4331,-12.7456,-83.9279,-85.4352
0.12503401360544217,5.0282,1.6073,3.5688,-13.2596,-62.6385,-63.7527
1.0,9.8158,0.8729,4.6948,-11.1836,-97.8705,-92.4331
0.2442176870748299,10.4189,1.7323,3.8209,-19.7304,-84.9635,-104.6939
0.6757142857142856,10.4189,1.7323,3.8209,-19.7304,-84.9635,-104.6939
0.22095238095238093,15.3897,0.7301,6.8886,-16.5207,-134.3775,-123.2827
0.2380952380952381,14.3583,0.6245,6.0858,2.7884,-121.6579,-107.8443
0.0836734693877551,9.0987,1.7674,4.8173,-13.5188,-97.2208,-99.3172
0.23129251700680273,9.0987,1.7674,4.8173,-13.5188,-97.2208,-99.3172
0.025578231292517007,10.0575,0.8934,5.2759,-10.563,-100.6504,-92.7052
0.36809523809523803,6.3589,1.3408,3.2716,6.1283,-69.3531,-53.3026
0.5374149659863945,13.0446,0.0,3.2969,-5.3937,-69.8663,-55.6123
0.22503401360544217,13.4157,0.0,3.3009,-4.3908,-69.9892,-54.4735
0.20408163265306123,12.0512,1.6165,6.0751,-6.843,-131.3574,-127.5083
0.05251700680272109,17.245,1.7199,7.4134,8.444,-149.2802,-125.202
0.002108843537414966,9.992,1.8429,5.6751,4.9908,-111.5741,-106.5832
0.6144897959183673,11.2222,5.068,8.8252,-4.4957,-172.8537,-153.9465
0.17129251700680273,11.4696,4.8805,8.7074,-6.0281,-169.1409,-150.8623
0.7255102040816327,12.4617,4.5869,8.6725,-2.8171,-168.5294,-147.3247
0.0,9.1009,3.445,5.8355,-9.3754,-122.2807,-128.604
0.0,8.5308,1.6263,4.1153,-15.407,-80.1233,-80.4476
0.42904761904761896,9.1291,1.6966,4.8398,-8.6408,-95.3403,-99.5808
0.11530612244897959,9.8145,2.5488,5.8457,-12.5699,-116.2911,-114.1056
